timestamp,TCP_packets,TCP_bytes,TCP_flags,ARP_packets,ARP_bytes,UDP_packets,UDP_bytes,TLS_detected,QUIC_packets,QUIC_bytes,ICMP_packets,ICMP_bytes,minute
2024-10-02 16:16:30.394292,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.395111,1.0,1434.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.395150,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.395884,1.0,1434.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.395889,1.0,1434.0,PA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.395956,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.396756,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.396759,,,,,,1.0,1028.0,,1.0,1028.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.396761,1.0,2814.0,PA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.397495,,,,,,1.0,85.0,,1.0,85.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.397568,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.397590,1.0,1434.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.397594,1.0,1434.0,PA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.398615,1.0,2814.0,PA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.399086,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.399495,1.0,1434.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.400003,1.0,1434.0,PA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.400060,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.400774,1.0,492.0,PA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.401269,1.0,1434.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.401273,1.0,1434.0,PA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.401280,1.0,2814.0,PA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.401355,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.402365,1.0,1434.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.402373,1.0,1434.0,PA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.402424,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.403112,1.0,1434.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.403808,1.0,1434.0,PA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.403812,1.0,2814.0,PA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.403900,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.404735,1.0,1434.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.405652,1.0,1434.0,PA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.405659,1.0,2814.0,PA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.405729,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.406451,1.0,1434.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.407242,1.0,1434.0,PA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.407245,1.0,1434.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.407249,1.0,1434.0,PA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.407297,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.408072,1.0,1434.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.408856,1.0,1434.0,PA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.408859,1.0,2814.0,PA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.408927,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.409592,1.0,1434.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.410231,1.0,1434.0,PA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.410243,1.0,1434.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.410283,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.411274,1.0,1434.0,PA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.411278,1.0,1434.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.411285,1.0,1434.0,PA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.411330,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.412045,1.0,1434.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.412050,1.0,1434.0,PA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.412422,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.413218,1.0,1434.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.413224,1.0,1434.0,PA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.413273,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.413604,1.0,1434.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.414605,1.0,1434.0,PA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.414610,1.0,2814.0,PA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.414689,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.415520,1.0,1434.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.415529,1.0,1434.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.415582,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.416831,1.0,1434.0,PA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.416834,1.0,1434.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.416841,1.0,1434.0,PA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.416899,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.417938,1.0,2814.0,PA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.417949,1.0,1434.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.417955,1.0,2814.0,PA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.418467,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.419080,1.0,1434.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.419685,1.0,1434.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.419689,1.0,1434.0,PA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.419697,1.0,2814.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.419754,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.420466,1.0,1434.0,PA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.420471,1.0,1434.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.420530,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.421323,1.0,1434.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.421334,1.0,1434.0,PA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.421375,1.0,1434.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.421383,1.0,1434.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.421473,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.422376,1.0,1434.0,PA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.422386,1.0,2814.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.422503,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.422907,1.0,1434.0,PA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.422929,1.0,4194.0,PA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.422998,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.423977,1.0,1383.0,PA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.425371,,,,,,1.0,496.0,,1.0,496.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.425376,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.426824,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.426830,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.426844,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.426846,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.426847,,,,,,1.0,528.0,,1.0,528.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.426848,,,,,,1.0,68.0,,1.0,68.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.426850,,,,,,1.0,71.0,,1.0,71.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.427519,,,,,,1.0,80.0,,1.0,80.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.435354,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.435782,,,,,,1.0,73.0,,1.0,73.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.437602,,,,,,1.0,546.0,,1.0,546.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.437607,,,,,,1.0,100.0,,1.0,100.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.437611,,,,,,1.0,68.0,,1.0,68.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.437629,,,,,,1.0,265.0,,1.0,265.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.437630,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.438008,,,,,,1.0,82.0,,1.0,82.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.438291,,,,,,1.0,331.0,,1.0,331.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.438299,,,,,,1.0,68.0,,1.0,68.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.441177,,,,,,1.0,75.0,,1.0,75.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.441721,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.441774,,,,,,1.0,1097.0,,1.0,1097.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.443503,,,,,,1.0,283.0,,1.0,283.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.443526,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.443915,,,,,,1.0,80.0,,1.0,80.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.445834,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.445860,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.445885,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.445890,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.445892,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.445895,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.445897,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.445898,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.446113,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.446163,,,,,,1.0,75.0,,1.0,75.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.446643,1.0,263.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.446653,1.0,259.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.446807,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.450829,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.450843,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.451265,,,,,,1.0,80.0,,1.0,80.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.451345,,,,,,1.0,73.0,,1.0,73.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.452539,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.452550,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.452554,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.452566,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.452568,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.452569,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.452570,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.452572,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.453006,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.453025,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.453026,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.453027,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.453028,,,,,,2.0,2588.0,,2.0,2588.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.453029,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.453030,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.453031,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.453799,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.453805,,,,,,1.0,513.0,,1.0,513.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.455133,,,,,,1.0,80.0,,1.0,80.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.455948,,,,,,1.0,75.0,,1.0,75.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.457490,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.457499,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.457506,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.457507,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.457508,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.457899,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.457904,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.458851,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.458869,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.458871,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.458873,1.0,756.0,PA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.459911,,,,,,1.0,173.0,,1.0,173.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.459977,,,,,,1.0,112.0,,1.0,112.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.460034,1.0,93.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.460588,1.0,78.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.460617,1.0,54.0,FA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.461480,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.461491,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.461492,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.461493,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.462282,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.462289,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.462305,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.462307,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.462308,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.462310,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.462433,,,,,,1.0,82.0,,1.0,82.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.466754,,,,,,1.0,81.0,,1.0,81.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.466881,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.466896,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.466897,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.467250,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.467873,,,,,,1.0,75.0,,1.0,75.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.468894,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.468918,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.468920,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.468921,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.468922,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.468924,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.468925,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.469709,,,,,,1.0,75.0,,1.0,75.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.469957,1.0,71.0,PA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.470188,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.471404,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.471799,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.471833,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.471836,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.471837,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.471838,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.471839,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.471840,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.474102,,,,,,1.0,80.0,,1.0,80.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.477361,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.478302,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.478325,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.478327,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.478328,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.478330,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.478331,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.478332,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.478333,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.478905,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.480149,,,,,,1.0,81.0,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.480647,,,,,,1.0,75.0,,1.0,75.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.481453,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.481460,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.481931,,,,,,1.0,72.0,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.482991,,,,,,1.0,80.0,,1.0,80.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.486614,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.486628,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.486877,,,,,,1.0,75.0,,1.0,75.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.489319,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.489324,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.489331,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.489681,,,,,,1.0,75.0,,1.0,75.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.489686,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.491483,,,,,,1.0,71.0,,1.0,71.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.508977,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.509726,,,,,,1.0,658.0,,1.0,658.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.509733,,,,,,1.0,166.0,,1.0,166.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.509735,,,,,,1.0,68.0,,1.0,68.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.509737,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.509738,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.509740,1.0,54.0,FA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.510418,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.512395,,,,,,1.0,73.0,,1.0,73.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.512478,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.512488,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.512518,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.513361,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.513373,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.513374,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.513882,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.513888,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.513905,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.513906,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.513907,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.513909,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.513910,,,,,,1.0,71.0,,1.0,71.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.513911,,,,,,1.0,71.0,,1.0,71.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.515668,,,,,,1.0,76.0,,1.0,76.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.516949,,,,,,1.0,75.0,,1.0,75.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.517531,,,,,,1.0,75.0,,1.0,75.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.518491,1.0,166.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.521476,,,,,,1.0,1294.0,,1.0,1294.0,,,2024-10-02 16:16:00
2024-10-02 16:16:30.523085,,,,,,1.0,80.0,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.524367,,,,,,1.0,88.0,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.525349,,,,,,1.0,113.0,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.534397,,,,,,1.0,72.0,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.534924,,,,,,1.0,72.0,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.534953,,,,,,1.0,88.0,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:30.535291,,,,,,1.0,81.0,,,,,,2024-10-02 16:16:00
